scenario_id,run_id,raw_log_path,rtl_start_boot_s,disarm_boot_s,decision_window_s,decision_battery_sample_count,distance_home_m,relative_altitude_m,route_bearing_sin,route_bearing_cos,battery_voltage_v,voltage_mean_v,voltage_min_v,voltage_std_v,ekf_wind_north_m_s,ekf_wind_east_m_s,ekf_wind_north_mean_m_s,ekf_wind_north_std_m_s,ekf_wind_east_mean_m_s,ekf_wind_east_std_m_s,current_mean_a,current_std_a,current_q25_a,current_median_a,current_q75_a,current_q90_a,throttle_mean,throttle_std,active_motor_count,motor_output_mean,motor_output_std,motor_output_max,motor_saturation_fraction,roll_abs_mean_rad,pitch_abs_mean_rad,roll_rate_std_rad_s,pitch_rate_std_rad_s,vertical_speed_mean_m_s,vertical_speed_std_m_s,horizontal_speed_mean_m_s,horizontal_speed_std_m_s,planned_rtl_climb_m,headwind_m_s,crosswind_abs_m_s,nominal_horizontal_time_s,nominal_climb_time_s,nominal_descent_time_s,nominal_total_rtl_time_s,required_air_velocity_north_m_s,required_air_velocity_east_m_s,required_airspeed_m_s,required_airspeed_squared_m2_s2,current_time_charge_baseline_mah,payload_mass_kg,true_wind_north_m_s,true_wind_east_m_s,requested_distance_m,requested_outbound_bearing_deg,rtl_charge_mah,rtl_energy_wh,rtl_duration_s,rtl_charge_integrated_mah,rtl_charge_runner_mah,charge_crosscheck_error_mah,charge_crosscheck_tolerance_mah,charge_crosscheck_passed,scenario_family_id,split,seed,ardupilot_commit,patch_hash,parameter_file_hash,scenario_fingerprint,requested_decision_altitude_m,sitl_speedup
train-h-0030,train-h-0030-run-001,data/raw/train-h-0030-run-001/logs/00000001.BIN,205.077103,447.059438,10.0,100,971.8433786143332,112.36495971679688,-0.5638004356176026,0.8259110538050701,12.283493041992188,12.28096492767334,12.266034126281738,0.005017944863115304,-3.9,3.28,-3.7495999999999996,0.11708048513736181,3.2258999999999998,0.04407028477330271,31.902125186920166,0.4981969194115162,31.642799854278564,31.671738624572754,31.753525257110596,32.84154777526855,0.4104743283987045,0.006394092810388239,4,0.6406725,0.007101073422377781,0.658,0.0,0.041939966597503604,0.20515662381209412,0.002607749514969946,0.06564801686447476,0.0073221380921313535,0.007298817091539208,0.5609583675474229,1.124581521767183,0.0,4.915599912606314,0.5502803550780131,191.14219217797825,0.0,88.24330647786458,284.3854986558428,12.0087105380507,-8.863904356176025,14.925747191418132,222.77792922212626,2520.1393831842815,0.26916744902732637,-3.793417843403127,3.152025377629994,971.8250450570032,145.6834368688659,2232.156692504883,27.37795690942141,241.982335,2232.4100158871674,2232.0,0.25332338228463414,22.321566925048828,True,train-h-0030-family,train,4496116994458375683,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,684209004ff1f12ad6a03be63e9d70f2959898672ff5f576d1ed733d252f1997,112.37505602954202,2.0
train-h-0031,train-h-0031-run-001,data/raw/train-h-0031-run-001/logs/00000001.BIN,239.486667,533.514842,10.0,100,1370.0043875939075,97.125,-0.5803136798663431,-0.8143930457463296,12.258049964904785,12.255307397842408,12.238965034484863,0.005664938465260811,4.33,2.68,4.3113,0.014809118812407483,2.6598,0.023020860105565182,34.46699077606201,0.5662657887255984,34.17380142211914,34.19770622253418,34.29133701324463,35.49358978271484,0.4425789204239845,0.007182742818565695,4,0.6661750000000001,0.0063292475856139545,0.685,0.0,0.022802581842954507,0.21154029426516785,0.0018433464374581522,0.06662087733249525,0.0026881868937198307,0.004870274158504588,0.5233396657459817,1.0825290898038382,0.0,5.054611063834651,0.3357837449316774,277.02662121782635,0.0,78.08333333333334,360.1099545511597,-12.455230457463298,-8.462936798663431,15.058355322102512,226.75406500669305,3447.7518005230368,0.5251845803662147,4.2571301306697436,2.7266231480640406,1369.9723479391475,35.472964304910136,2947.871597290039,36.07198902544604,294.02817500000003,2948.0888845764853,2948.0,0.21728728644620787,29.478715972900392,True,train-h-0031-family,train,3093923363978255553,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,bb4ff6b869cad86e530240a73c7157e807609026b59aefde23e71f19ae8b60da,97.12694782893654,2.0
train-h-0032,train-h-0032-run-001,data/raw/train-h-0032-run-001/logs/00000001.BIN,155.282029,323.83708,10.0,100,484.77533331789544,108.7702865600586,0.9999845690690549,0.005555323912850833,12.250027656555176,12.24730869293213,12.230531692504883,0.005367449757247947,-2.23,-4.63,-2.3184,0.06228515071828918,-4.6563,0.013903596656980514,35.267990036010744,0.5383122752648027,34.99648857116699,35.02078437805176,35.10397434234619,36.20133399963379,0.45263045966625215,0.0068046752417013625,4,0.6744450000000001,0.00797351710351209,0.693,0.0,0.12749581208621655,0.12980709126190956,0.003746549261575177,0.06903188650466267,0.005329419368063099,0.011525877225507346,0.5066726515671658,1.0630525256024368,0.0,4.669107611915793,2.2924969701942897,90.93699478936807,0.0,85.84685770670573,181.7838524960738,2.3739532391285083,14.656145690690549,14.847163381882611,220.43826048831588,1780.8753051497715,0.6064462560286416,-2.2944415063878902,-4.604757886769337,484.69573426118444,269.6851707321802,1660.856607055664,20.333256056775674,168.55505100000002,1661.2082857310795,1661.0,0.3516786754155419,16.60856607055664,True,train-h-0032-family,train,8421510125477194433,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,7e6453975f66559430acac2621502d0a461e82f9db736c69cd1de727885823d0,108.76811760846938,2.0
train-h-0033,train-h-0033-run-001,data/raw/train-h-0033-run-001/logs/00000001.BIN,222.086963,496.047335,10.0,100,1321.0743670045233,61.73114013671875,0.7780936344975218,-0.628148307292503,12.228167533874512,12.22496446609497,12.206238746643066,0.006456281896873218,3.78,-4.17,3.8213,0.0348325996732946,-4.2726999999999995,0.07812624399009585,37.50310024261475,0.6430146738291223,37.166019439697266,37.18976974487305,37.31711959838867,38.702548599243165,0.48094604045152667,0.008144385451104916,4,0.694935,0.006767626984401543,0.716,0.0,0.019390432121156514,0.2358270317735618,0.0022977760266578782,0.06496935423917627,0.0016745006800283591,0.00395977614243952,0.5346080870893174,1.07679592604052,0.0,5.7249037987744025,0.28943993293670234,309.0162898850776,0.0,54.4874267578125,368.5037166428901,-10.10278307292503,12.053636344975217,15.727567356571328,247.356374955488,3838.8977291762244,0.8179778780364872,3.7832970724913606,-4.363306495705813,1321.0519794367287,308.9155512034721,3001.2545166015625,36.62486299140394,273.960372,3001.5353553898362,3001.0,0.28083878827374065,30.012545166015627,True,train-h-0033-family,train,1253067809510034507,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,794318615a0307d23bdb20e108e10efb411f9a0d1bf099ac199a2f40ca34999c,61.734190053570124,2.0
train-h-0034,train-h-0034-run-001,data/raw/train-h-0034-run-001/logs/00000001.BIN,234.277085,522.786635,10.0,100,1294.561265630432,103.82540893554688,0.9996031240138957,-0.028170808679554713,12.296710014343262,12.29411075592041,12.280426025390625,0.004711084165522014,1.95,-4.51,1.9605,0.00963068014212912,-4.290299999999999,0.1663397426954846,30.587102489471434,0.46973992684291127,30.33525848388672,30.357099533081055,30.44865083694458,31.482370948791505,0.3936805394291878,0.006006824242455852,4,0.6266575,0.008024973130796148,0.645,0.0,0.10915481016071174,0.14363803273177977,0.003737480674099791,0.06793630183458778,0.00568386556353289,0.005704823524116895,0.5493863061596584,1.1357792399630837,0.0,4.343826153373083,1.838860704151349,228.8757914331875,0.0,82.55027262369791,316.42606405688537,-2.242208086795547,14.286331240138956,14.461215626891871,209.12675740746164,2688.4879032355575,0.13964744120868122,1.7553785074414947,-4.352475172850019,1294.5021367983993,271.61385718161927,2563.7697479248045,31.478428915968227,288.50955000000005,2564.0212116470684,2564.0,0.2514637222639067,25.637697479248047,True,train-h-0034-family,train,3911355870840470837,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,f8940d16081caea8f70764ef4541041cb871bdf5fbbf652297368a9b2e79c59c,103.8340367948312,2.0
train-h-0035,train-h-0035-run-001,data/raw/train-h-0035-run-001/logs/00000001.BIN,241.08686,610.521527,10.0,100,1458.782394931157,77.07640838623047,-0.996250871597926,-0.08651127579901217,12.306647300720215,12.303859615325928,12.288973808288574,0.005101387818816198,1.35,5.8,1.3866,0.03197561570947454,5.523300000000001,0.22678648548800254,29.611772575378417,0.5077390071100903,29.332825183868408,29.36447238922119,29.46915340423584,30.50730381011963,0.38236110091209413,0.006550809321033985,4,0.616055,0.00982455978657569,0.635,0.0,0.11252951028239563,0.19091593110248326,0.007917355104954869,0.06331529492386062,0.006716851212986512,0.0039077290582831626,0.5736666404827955,1.1381342262626692,0.0,5.622548974119736,0.9035737289370004,333.24927824585075,0.0,64.71760559082031,402.96688383667106,-2.2517127579901217,-15.48580871597926,15.648657512144442,244.8804819323947,3314.601033216788,0.0245979953604075,1.2702533829362515,5.492226193409323,1458.6903470538862,85.04011971643821,3181.5945587158203,39.09676333954068,369.434667,3181.7235330326143,3181.0,0.1289743167940287,31.815945587158204,True,train-h-0035-family,train,2727425562688152311,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,930e82582905f77d995aab6d83376c08f71287a414d48336f4085cdfa759383f,77.08075008833737,2.0
train-h-0036,train-h-0036-run-001,data/raw/train-h-0036-run-001/logs/00000001.BIN,162.664075,365.654513,10.0,100,716.2868380412232,65.24105834960938,0.6113061858690357,-0.7913941793558075,12.287345886230469,12.284608430862427,12.269372940063477,0.005197218720142231,4.25,-3.2,4.1158,0.11266925046346944,-3.1260000000000003,0.06381222453417534,31.538459014892577,0.5211700549283539,31.25958013534546,31.284046173095703,31.394379138946533,32.53217811584473,0.4060307136178017,0.006620390575821418,4,0.63564,0.0053679977645300905,0.654,0.0,0.002400251444741977,0.23233962865111063,0.0021822976843859543,0.06467070823781661,0.0011591020938794827,0.0048249337370128076,0.546299070204698,1.099831377000908,0.0,5.168163300419239,0.042115795133522926,148.24318009409805,0.0,56.827372233072914,210.07055232717096,-12.029741793558074,9.239061858690357,15.168221769488497,230.07495164838474,1840.3615291128688,0.22908307453107474,4.094271299063825,-3.169779092690189,716.2341752178891,322.3177069993061,1823.1132232666016,22.37893605689255,202.990438,1823.4092074531595,1823.0,0.2959841865579165,18.231132232666017,True,train-h-0036-family,train,3086446666931555729,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,b0216104650db901ef6fa37bdf66d17b705d44c5a1c110b8489da49ab22adbac,65.24144428632836,2.0
train-h-0037,train-h-0037-run-001,data/raw/train-h-0037-run-001/logs/00000001.BIN,238.659498,485.659825,10.0,100,1383.798274197116,90.47538757324219,-0.810131074956629,0.586248787964305,12.231690406799316,12.229051961898804,12.213098526000977,0.005409172666830094,-1.22,4.16,-1.2183,0.007880989785553596,4.2508,0.06123201776848445,37.09335414886475,0.5391745357254543,36.84229755401611,36.84309005737305,36.91640377044678,38.15944900512695,0.4760265755653381,0.006861593439135419,4,0.6914549999999999,0.006590369868224354,0.709,0.0,0.07091086491030796,0.13978353436640936,0.0019432141500816391,0.0709985946648593,0.006679505309730303,0.004972905289589235,0.4363225493965887,0.954922455224886,0.0,4.157932071802551,1.5050436592590066,236.8678850031931,0.0,73.65025838216147,315.51814338535456,7.08078787964305,-12.35211074956629,14.237703359954196,202.712196966051,3251.0072869403452,0.7990694196304868,-1.1971263910697791,4.114927232676304,1383.7584966618988,125.8931919351577,2688.5960083007812,32.813881902594005,247.000327,2688.9019381387197,2689.0,0.3059298379384927,26.885960083007813,True,train-h-0037-family,train,672918608774117607,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,a90023386566f3e4c9998c07dd979e022f4ac81d1ce232e8791f95ef2ca46815,90.48105674321697,2.0
train-h-0038,train-h-0038-run-001,data/raw/train-h-0038-run-001/logs/00000001.BIN,125.462295,245.386806,10.0,100,244.2530314858012,93.03866577148438,-0.36252874186663936,-0.9319725915071707,12.220434188842773,12.217811059951782,12.2003812789917,0.005380494193722599,3.03,3.41,3.1224000000000003,0.07432523124753806,3.4754,0.031699211346656514,38.2181420135498,0.5411832976000902,37.94562816619873,37.97053909301758,38.04769992828369,39.168130493164064,0.4890968319773674,0.006793191309802201,4,0.7023874999999999,0.006850353549270291,0.723,0.0,0.09736408758571599,0.1288959450608759,0.0031559339382218375,0.07267319198053163,0.007132452282039594,0.02349657519728291,0.5560404980221962,1.1694247665376691,0.0,4.169923609205309,2.1070178009196265,41.89533980574607,0.0,75.35911051432291,122.25445032006897,-12.442125915071708,-7.100687418666394,14.325720194953767,205.22625910410622,1297.8716511446846,0.9092025637437521,3.036656682891797,3.494013310235551,244.19539121792855,21.25546497108021,1255.5875701904297,15.34339764868968,119.92451100000001,1256.013327221795,1256.0,0.425757031365265,12.555875701904297,True,train-h-0038-family,train,1949066012483270268,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,5b7c1ce04b48ac8ed374f12e8ae1314a0d0d2775c1db0de048596b2bfa87bc80,93.04138487037903,2.0
train-h-0039,train-h-0039-run-001,data/raw/train-h-0039-run-001/logs/00000001.BIN,194.889513,402.649709,10.0,100,1133.7728073493445,38.49986267089844,0.7248080875360992,0.6889508228039664,12.280279159545898,12.277789154052734,12.263840675354004,0.004939994692046663,-4.04,-2.3,-3.9983,0.036057038147912196,-2.173,0.0945357075395324,32.22078510284424,0.4947932470146672,31.976705074310303,31.98079490661621,32.047773361206055,33.20158424377441,0.4143939846754074,0.006309604129852395,4,0.64149,0.007494991661102773,0.658,0.0,0.08406088313168887,0.15290660297881056,0.0031254151492919892,0.06761344250101918,0.003953257543034851,0.003050379537773353,0.5034893313458219,1.0553281288963214,0.0,4.329640049033042,1.4009100384425666,199.9472374158547,0.0,38.999908447265625,243.9471458631203,10.887808228039663,9.421080875360992,14.397955857366032,207.30113287066084,2183.380156474388,0.30555188686062984,-3.9331916874462083,-2.248055899837103,1133.7174050647357,226.45589447691037,1977.456591796875,24.23384769912995,207.76019599999998,1977.7252504255607,1978.0,0.2686586286856709,19.77456591796875,True,train-h-0039-family,train,7404519119296151065,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,3a9a5bad83a71bc67e3e25c6adec285801ed217c5dab8e5793a542cd55b5da06,38.50223325420401,2.0
train-h-0040,train-h-0040-run-001,data/raw/train-h-0040-run-001/logs/00000001.BIN,209.684426,473.569663,10.0,100,1223.43194408458,54.94731521606445,-0.26105337859184496,-0.9653243670009489,12.267887115478516,12.264759206771851,12.248838424682617,0.005503001777336701,5.55,-0.69,5.511699999999999,0.0442279323504954,-0.7683,0.060117468343236155,33.5211754989624,0.5491228740003313,33.22048568725586,33.24455642700195,33.37340450286865,34.57942581176758,0.4318439957499504,0.007006106930302228,4,0.6554975000000001,0.00898109089977382,0.677,0.0,0.14434473377756324,0.1388941075964518,0.00458983677762923,0.06602606746698333,0.0007386663546776617,0.003750484901408469,0.5457399943982129,1.1140717453025675,0.0,5.120011002827016,2.180506617951501,250.7038324867789,0.0,49.96487681070964,305.66870929748853,-15.164943670009489,-1.8422337859184497,15.276430925989889,233.3693418365403,2846.21512469512,0.422615722772815,5.475099626848684,-0.666035940086757,1223.3519247097656,15.133552253160852,2576.3762817382812,31.5520281171497,263.88523699999996,2576.649917130487,2576.0,0.27363539220596067,25.763762817382812,True,train-h-0040-family,train,3331451674518596960,d12a8f8997634cee977581cbaa5548c04facc1f5,6c58c27282539d3519962692d87bdfaba41ce01b094a18e3956a3473bb14fe20,2f5ce03671f92bfca42dabff69a505058fb52e27086fafbd86a866f5b4af27cf,ad309f5280461e01057faac8d27a746d2b9edfb7c5ad7cbbee24cb8795befc9a,54.944998600291406,2.0
