run_id,variant,model,architecture,seed,parameters,selected_epoch,train_mae_mah,validation_mae_mah,validation_rmse_mah,validation_max_underprediction_mah,validation_high_headwind_mae_mah
f1_fixed_time__neural__128__20260926,f1_fixed_time,neural,128,20260926.0,4993.0,586.0,5.120490868844377,46.485362881178425,109.25788007070366,526.265202154932,102.36531951924742
f1_fixed_time__neural__16-16-16-16-16-16-16-16-16-16__20260924,f1_fixed_time,neural,16-16-16-16-16-16-16-16-16-16,20260924.0,3073.0,393.0,26.77666386643657,196.44067459057194,265.5177338402464,753.8324189238315,304.5538408581066
f1_fixed_time__neural__16-16-16-16-16-16-16-16-16-16__20260925,f1_fixed_time,neural,16-16-16-16-16-16-16-16-16-16,20260925.0,3073.0,200.0,29.541395116147466,300.78470656417875,427.2041429434064,1227.9534096648395,529.9949805917856
f1_fixed_time__neural__16-16-16-16-16-16-16-16-16-16__20260926,f1_fixed_time,neural,16-16-16-16-16-16-16-16-16-16,20260926.0,3073.0,9.0,158.94745005087017,252.22312336901717,342.4021896427412,889.876879861388,364.15371101583554
f1_fixed_time__neural__16-16-16-16-16__20260924,f1_fixed_time,neural,16-16-16-16-16,20260924.0,1713.0,593.0,6.892699977588544,79.11475592637923,131.67725163863037,487.6533034217405,153.9279901303243
f1_fixed_time__neural__16-16-16-16-16__20260925,f1_fixed_time,neural,16-16-16-16-16,20260925.0,1713.0,587.0,8.742392140578545,67.08732606427996,130.13014188400086,526.2882544419535,137.75949411696055
f1_fixed_time__neural__16-16-16-16-16__20260926,f1_fixed_time,neural,16-16-16-16-16,20260926.0,1713.0,598.0,6.924122900071576,66.37431771564391,118.85011055672538,494.4395558242686,120.02108568142192
f1_fixed_time__neural__16__20260924,f1_fixed_time,neural,16,20260924.0,625.0,287.0,12.68199967590415,75.76801200405608,130.67613598112732,563.282951671782,155.26465483861574
f1_fixed_time__neural__16__20260925,f1_fixed_time,neural,16,20260925.0,625.0,352.0,10.574882346183715,83.92693317189082,121.53360883830757,391.17949585186,143.3030438985078
f1_fixed_time__neural__16__20260926,f1_fixed_time,neural,16,20260926.0,625.0,599.0,5.919868079248466,73.35225208394374,112.47880662108436,411.1582648872195,144.41289421243195
f1_fixed_time__neural__256__20260924,f1_fixed_time,neural,256,20260924.0,9985.0,447.0,7.641246034145572,52.41137141383109,96.77870411558965,402.43209726069244,115.34667187925106
f1_fixed_time__neural__256__20260925,f1_fixed_time,neural,256,20260925.0,9985.0,581.0,9.704084953178716,50.65524420128365,101.27670890525474,457.29020275517814,111.7351319225811
f1_fixed_time__neural__256__20260926,f1_fixed_time,neural,256,20260926.0,9985.0,495.0,8.836957288405477,50.67147389417575,98.7679153987691,449.2874285275452,109.71548721907682
f1_fixed_time__neural__32-16__20260924,f1_fixed_time,neural,32-16,20260924.0,1761.0,599.0,5.862023688456854,58.91719432569831,110.40972055983595,428.60883857605177,117.61818407763452
f1_fixed_time__neural__32-16__20260925,f1_fixed_time,neural,32-16,20260925.0,1761.0,592.0,3.9970972107495366,68.21231959881605,122.69440012158064,471.5770343268996,131.23710714175579
f1_fixed_time__neural__32-16__20260926,f1_fixed_time,neural,32-16,20260926.0,1761.0,600.0,4.806820153745398,77.86870531959305,110.00535659726759,346.56952825468943,141.93955492894065
f1_fixed_time__neural__32__20260924,f1_fixed_time,neural,32,20260924.0,1249.0,583.0,6.108077257675129,64.00810513465021,103.71607623972909,448.4857466675894,113.25909898641943
f1_fixed_time__neural__32__20260925,f1_fixed_time,neural,32,20260925.0,1249.0,600.0,3.643902167850189,80.39489521860042,136.58872391563708,532.7753576877167,149.54034460391418
f1_fixed_time__neural__32__20260926,f1_fixed_time,neural,32,20260926.0,1249.0,600.0,6.223167424920277,58.12399414392415,113.56350250899344,482.16524678875203,122.79020713297061
f1_fixed_time__neural__512__20260924,f1_fixed_time,neural,512,20260924.0,19969.0,430.0,11.89449986624615,53.2362094463975,110.69922764576904,520.5944328349087,119.54547661163183
f1_fixed_time__neural__512__20260925,f1_fixed_time,neural,512,20260925.0,19969.0,533.0,4.263407574501909,50.42794323927535,106.99964674814196,490.35160468151116,114.90781850626384
f1_fixed_time__neural__512__20260926,f1_fixed_time,neural,512,20260926.0,19969.0,470.0,13.896225021672006,46.80148086194513,95.23122479028947,441.5485229697406,100.68454567472337
f1_fixed_time__neural__64-32-16__20260924,f1_fixed_time,neural,64-32-16,20260924.0,5057.0,599.0,8.337862887155742,67.74583847611903,134.33383273293373,574.9813607643218,156.27522145793998
f1_fixed_time__neural__64-32-16__20260925,f1_fixed_time,neural,64-32-16,20260925.0,5057.0,504.0,4.957689555816783,54.98092396706092,109.29668525358774,508.9940614371735,115.35258152245058
f1_fixed_time__neural__64-32-16__20260926,f1_fixed_time,neural,64-32-16,20260926.0,5057.0,516.0,7.245650585333743,57.69989921418111,118.1928253080952,466.38968385692215,119.2635215038484
f1_fixed_time__neural__64-32__20260924,f1_fixed_time,neural,64-32,20260924.0,4545.0,599.0,5.305825674016574,59.09359132407039,114.228082886878,470.9664314334059,115.88371636721686
f1_fixed_time__neural__64-32__20260925,f1_fixed_time,neural,64-32,20260925.0,4545.0,547.0,8.841477186530625,51.49090750792918,97.40304556404315,407.44379482290424,108.29034750828657
f1_fixed_time__neural__64-32__20260926,f1_fixed_time,neural,64-32,20260926.0,4545.0,589.0,5.174253230812833,55.12209135877251,114.95195065758787,463.4988627465036,122.10106146359395
f1_fixed_time__neural__64__20260924,f1_fixed_time,neural,64,20260924.0,2497.0,596.0,5.228386745401937,50.42426262787401,86.54110286357195,373.75438052936124,92.7468780379065
f1_fixed_time__neural__64__20260925,f1_fixed_time,neural,64,20260925.0,2497.0,597.0,4.014350533440045,63.31017832446738,113.626272932082,462.08104449888106,126.94429087898354
f1_fixed_time__neural__64__20260926,f1_fixed_time,neural,64,20260926.0,2497.0,600.0,5.110340479750603,71.80482106888445,121.76683541913135,471.03723010293197,149.32620882242506
f1_fixed_time__ridge__fixed,f1_fixed_time,ridge,fixed,,,,35.77627732712159,70.69628903467151,140.52855151049158,701.2327035057679,151.86242206331158
f1_fixed_time__xgboost__fixed,f1_fixed_time,xgboost,fixed,,,,1.6950739061193163,97.70390153267697,171.47193866185546,683.7700317382814,182.6517981284906
f1_learned_speed_time__neural__1024__20260924,f1_learned_speed_time,neural,1024,20260924.0,40961.0,357.0,8.330943133525572,41.33311095454227,76.49762865875809,394.6890323579473,74.0192130400955
f1_learned_speed_time__neural__1024__20260925,f1_learned_speed_time,neural,1024,20260925.0,40961.0,114.0,25.129515791051993,72.62424810688002,110.26444455512262,284.10455307235225,130.7453335095415
f1_learned_speed_time__neural__1024__20260926,f1_learned_speed_time,neural,1024,20260926.0,40961.0,299.0,11.861101205530472,45.71705551174589,81.7752509426373,391.4669284488973,89.72701635442137
f1_learned_speed_time__neural__128-64-32-16__20260924,f1_learned_speed_time,neural,128-64-32-16,20260924.0,15873.0,513.0,8.374132392994653,52.53158960317722,112.54931880820622,512.1461856215292,115.84169770000535
f1_learned_speed_time__neural__128-64-32-16__20260925,f1_learned_speed_time,neural,128-64-32-16,20260925.0,15873.0,587.0,11.477571731831965,50.159147093111955,109.03499088064886,500.1218913640337,113.28628720752648
f1_learned_speed_time__neural__128-64-32-16__20260926,f1_learned_speed_time,neural,128-64-32-16,20260926.0,15873.0,440.0,8.985759485624953,46.88812870242198,106.15341105631971,494.31238688774647,104.42246614967056
f1_learned_speed_time__neural__128-64-32__20260924,f1_learned_speed_time,neural,128-64-32,20260924.0,15361.0,551.0,10.630127726193656,51.724450852628635,106.664082396465,483.4159723410248,117.41471428107592
f1_learned_speed_time__neural__128-64-32__20260925,f1_learned_speed_time,neural,128-64-32,20260925.0,15361.0,413.0,8.946950620880973,50.07726191782503,103.11403974939807,483.4540824140422,108.20597124197684
f1_learned_speed_time__neural__128-64-32__20260926,f1_learned_speed_time,neural,128-64-32,20260926.0,15361.0,276.0,5.9631776601729305,52.68428705066768,101.46944865742051,467.7851285002507,91.58846689467678
f1_learned_speed_time__neural__128-64__20260924,f1_learned_speed_time,neural,128-64,20260924.0,13313.0,548.0,6.204726232162961,55.01106770267177,108.73543447799985,492.18163110225623,119.27118114684444
f1_learned_speed_time__neural__128-64__20260925,f1_learned_speed_time,neural,128-64,20260925.0,13313.0,387.0,7.748295896612336,54.98927692556639,105.24732796238123,499.5906122399565,108.9819757982553
f1_learned_speed_time__neural__128-64__20260926,f1_learned_speed_time,neural,128-64,20260926.0,13313.0,587.0,6.449324921896887,52.422289653815675,116.67579446605784,550.0980367323591,118.59349533581174
f1_learned_speed_time__neural__128__20260924,f1_learned_speed_time,neural,128,20260924.0,5121.0,587.0,6.7848021941595675,60.019209824156356,102.8838469960773,446.95477673113874,117.98414997914165
f1_learned_speed_time__neural__128__20260925,f1_learned_speed_time,neural,128,20260925.0,5121.0,592.0,3.513957818140946,47.05608374021256,94.05794000905568,479.2696656683961,100.21763925318358
f1_learned_speed_time__neural__128__20260926,f1_learned_speed_time,neural,128,20260926.0,5121.0,513.0,18.67238531255484,62.205360582157404,92.9222203627251,351.71252111158174,120.95275885000602
f1_learned_speed_time__neural__16-16-16-16-16-16-16-16-16-16__20260924,f1_learned_speed_time,neural,16-16-16-16-16-16-16-16-16-16,20260924.0,3089.0,137.0,13.597466852050257,191.81181187328053,279.6773569303206,853.3083764838648,314.951062791704
f1_learned_speed_time__neural__16-16-16-16-16-16-16-16-16-16__20260925,f1_learned_speed_time,neural,16-16-16-16-16-16-16-16-16-16,20260925.0,3089.0,19.0,159.06012083302346,424.26564636187334,522.3859730568261,1036.1183846092358,532.7354631513953
f1_learned_speed_time__neural__16-16-16-16-16-16-16-16-16-16__20260926,f1_learned_speed_time,neural,16-16-16-16-16-16-16-16-16-16,20260926.0,3089.0,594.0,13.405717594109916,132.50652377116413,196.60566373536852,515.7427986671687,215.94252870839972
f1_learned_speed_time__neural__16-16-16-16-16__20260924,f1_learned_speed_time,neural,16-16-16-16-16,20260924.0,1729.0,585.0,6.617405044816453,60.27100012610583,129.54244781531096,621.7674370831883,121.36217817499093
f1_learned_speed_time__neural__16-16-16-16-16__20260925,f1_learned_speed_time,neural,16-16-16-16-16,20260925.0,1729.0,525.0,9.384839384709325,86.06111207720863,143.4807744380757,626.761435704685,145.02272077943528
f1_learned_speed_time__neural__16-16-16-16-16__20260926,f1_learned_speed_time,neural,16-16-16-16-16,20260926.0,1729.0,588.0,6.491690690290673,49.809890703463694,99.9913082944305,436.89299808559645,97.6539314508019
f1_learned_speed_time__neural__16__20260924,f1_learned_speed_time,neural,16,20260924.0,641.0,599.0,7.0606154253774145,70.55978892631464,108.5659270001378,421.09471288014174,127.36452574055842
f1_learned_speed_time__neural__16__20260925,f1_learned_speed_time,neural,16,20260925.0,641.0,599.0,7.097690376542938,68.83699450099296,112.29381585827242,446.40460146134365,135.9112946496838
f1_learned_speed_time__neural__16__20260926,f1_learned_speed_time,neural,16,20260926.0,641.0,597.0,6.295413512278935,49.72630098903624,77.02437972037448,288.4999261519961,91.83003360674
f1_learned_speed_time__neural__256__20260924,f1_learned_speed_time,neural,256,20260924.0,10241.0,479.0,8.943148186884493,47.333498213056096,93.4604115103474,395.0359967838813,102.19122419648757
f1_learned_speed_time__neural__256__20260925,f1_learned_speed_time,neural,256,20260925.0,10241.0,305.0,9.147941667404142,40.781382896871236,79.8894753479029,415.5188007230331,79.8432212023498
f1_learned_speed_time__neural__256__20260926,f1_learned_speed_time,neural,256,20260926.0,10241.0,469.0,10.802513931622805,41.63145470779723,76.09015334806172,381.6439361100847,76.86347722391199
f1_learned_speed_time__neural__32-16__20260924,f1_learned_speed_time,neural,32-16,20260924.0,1793.0,588.0,6.411663413231803,71.02067333521501,130.08379916139782,544.5539328275668,143.55757301910282
f1_learned_speed_time__neural__32-16__20260925,f1_learned_speed_time,neural,32-16,20260925.0,1793.0,598.0,7.854010920437962,86.0247489318246,144.17882896048425,509.3871782333026,176.7745486125309
f1_learned_speed_time__neural__32-16__20260926,f1_learned_speed_time,neural,32-16,20260926.0,1793.0,599.0,4.547224931139942,84.28674143109825,149.30820193627804,644.0197142190009,175.42276049165068
f1_learned_speed_time__neural__32__20260924,f1_learned_speed_time,neural,32,20260924.0,1281.0,597.0,3.8540482415329937,53.77456873360665,93.48404609232604,439.96604127232604,92.67543467367555
f1_learned_speed_time__neural__32__20260925,f1_learned_speed_time,neural,32,20260925.0,1281.0,595.0,4.599027322410993,72.13498011559417,112.5080416823498,409.67270756090784,138.77350016357235
f1_learned_speed_time__neural__32__20260926,f1_learned_speed_time,neural,32,20260926.0,1281.0,598.0,3.873867484823129,66.77897414085963,100.4836488547838,347.77577284873405,116.45266227929991
f1_learned_speed_time__neural__512__20260924,f1_learned_speed_time,neural,512,20260924.0,20481.0,444.0,7.214770719627468,49.11204199300729,94.9488167726443,429.3302277434477,106.90551485694822
f1_learned_speed_time__neural__512__20260925,f1_learned_speed_time,neural,512,20260925.0,20481.0,232.0,30.96318332101425,65.12727892719096,99.51853647471245,404.6865034566322,117.34685954371503
f1_learned_speed_time__neural__512__20260926,f1_learned_speed_time,neural,512,20260926.0,20481.0,430.0,14.86907295184825,42.127708246442054,75.44506416644026,352.7830468117045,87.68690492031884
f1_learned_speed_time__neural__64-32-16__20260924,f1_learned_speed_time,neural,64-32-16,20260924.0,5121.0,583.0,5.06445504373672,57.622627272280674,112.3529302319545,498.53306745647114,116.11360805009998
f1_learned_speed_time__neural__64-32-16__20260925,f1_learned_speed_time,neural,64-32-16,20260925.0,5121.0,597.0,4.816700668532281,58.87818866186056,120.89405717518329,560.0050878609354,124.3527362025778
f1_learned_speed_time__neural__64-32-16__20260926,f1_learned_speed_time,neural,64-32-16,20260926.0,5121.0,597.0,10.198360674570592,53.47566339920308,111.14381960867348,493.45647624881667,110.6361586988573
f1_learned_speed_time__neural__64-32__20260924,f1_learned_speed_time,neural,64-32,20260924.0,4609.0,596.0,4.212818375402219,48.20319721976329,97.23796803673304,445.8963482675349,99.14646430655606
f1_learned_speed_time__neural__64-32__20260925,f1_learned_speed_time,neural,64-32,20260925.0,4609.0,592.0,4.33203493953226,65.85292700795615,117.02626919209939,446.5497048504408,144.7939442921941
f1_learned_speed_time__neural__64-32__20260926,f1_learned_speed_time,neural,64-32,20260926.0,4609.0,592.0,7.496791377052937,57.3199896141742,110.99020137088853,510.1056192881979,109.48385827210366
f1_learned_speed_time__neural__64__20260924,f1_learned_speed_time,neural,64,20260924.0,2561.0,578.0,4.234231313368152,47.730035785085434,86.01212259248474,409.04844923193923,93.0448488661592
f1_learned_speed_time__neural__64__20260925,f1_learned_speed_time,neural,64,20260925.0,2561.0,600.0,2.858643760191324,54.83856430269845,106.2868902367067,538.3487777888731,104.69195122370282
f1_learned_speed_time__neural__64__20260926,f1_learned_speed_time,neural,64,20260926.0,2561.0,540.0,8.517173764693457,68.81482708153378,117.99991586105959,481.1423057571783,138.31701247869518
f1_learned_speed_time__ridge__fixed,f1_learned_speed_time,ridge,fixed,,,,30.858021006723384,54.222953273475014,107.32108823311347,584.7111056877875,94.87084326822352
f1_learned_speed_time__xgboost__fixed,f1_learned_speed_time,xgboost,fixed,,,,1.3265038287389788,100.66006506620562,179.41071893579024,738.2136352539064,175.16665561140076
f1_original__neural__1024__20260924,f1_original,neural,1024,20260924.0,38913.0,487.0,5.212845964467797,48.1929786581964,107.008380692506,478.2290652617703,112.66713992559544
f1_original__neural__1024__20260925,f1_original,neural,1024,20260925.0,38913.0,225.0,17.620575311112994,60.10737179834125,95.56177714388261,318.6000302258476,119.85643970374619
f1_original__neural__1024__20260926,f1_original,neural,1024,20260926.0,38913.0,273.0,6.529984923157953,61.70799546801167,118.41088926643319,551.145868426664,132.18603077633125
f1_original__neural__128-64-32-16__20260924,f1_original,neural,128-64-32-16,20260924.0,15617.0,367.0,7.763949854391899,60.69556551700505,137.4470528961323,593.0967566276167,125.52544696085349
f1_original__neural__128-64-32-16__20260925,f1_original,neural,128-64-32-16,20260925.0,15617.0,587.0,6.840952779964104,55.1501061315341,126.73064740328202,569.3657670200646,125.95685139792359
f1_original__neural__128-64-32-16__20260926,f1_original,neural,128-64-32-16,20260926.0,15617.0,404.0,7.339198800351964,60.72128836328918,133.20731584559957,556.2891417283217,134.73042194118372
f1_original__neural__128-64-32__20260924,f1_original,neural,128-64-32,20260924.0,15105.0,378.0,15.986516158149946,66.01899170841943,139.3295998641967,608.841721938205,142.39173275572412
f1_original__neural__128-64-32__20260925,f1_original,neural,128-64-32,20260925.0,15105.0,404.0,9.914960649312025,59.538601940696644,125.64181947169688,554.2724646684851,130.46939476181777
f1_original__neural__128-64-32__20260926,f1_original,neural,128-64-32,20260926.0,15105.0,510.0,7.649018671358537,57.177905151518885,127.94408275605329,550.7721585804475,125.0088697798495
f1_original__neural__128-64__20260924,f1_original,neural,128-64,20260924.0,13057.0,593.0,14.212949462560431,67.78378289632873,144.67502503193,647.8103356207171,142.16073255815465
f1_original__neural__128-64__20260925,f1_original,neural,128-64,20260925.0,13057.0,475.0,8.618215283000254,66.7373693035106,139.32807741005323,629.6575465439514,149.74236809567057
f1_original__neural__128-64__20260926,f1_original,neural,128-64,20260926.0,13057.0,428.0,4.642269204076919,58.69713364944679,116.66836209747704,472.5828454331868,125.54817331499251
f1_original__neural__128__20260924,f1_original,neural,128,20260924.0,4865.0,579.0,7.071562764491715,57.422405637740574,116.95607146844573,534.4243106899139,115.92054652682329
f1_original__neural__128__20260925,f1_original,neural,128,20260925.0,4865.0,452.0,10.340015760185684,82.5412340189183,134.00707039139357,435.7743592651568,179.2039998572067
f1_original__neural__128__20260926,f1_original,neural,128,20260926.0,4865.0,558.0,8.394383304378165,50.530274662953644,109.18830186355372,513.6839638055517,112.73523043154215
f1_original__neural__16-16-16-16-16-16-16-16-16-16__20260924,f1_original,neural,16-16-16-16-16-16-16-16-16-16,20260924.0,3057.0,21.0,195.1117630706874,459.9859150134871,574.0427414741955,1727.5274221783989,638.9645018523983
f1_original__neural__16-16-16-16-16-16-16-16-16-16__20260925,f1_original,neural,16-16-16-16-16-16-16-16-16-16,20260925.0,3057.0,82.0,54.52584637546743,349.928195664131,480.41424431993477,1329.7404421548576,547.0697520142705
f1_original__neural__16-16-16-16-16-16-16-16-16-16__20260926,f1_original,neural,16-16-16-16-16-16-16-16-16-16,20260926.0,3057.0,17.0,162.32630747080702,285.7608220662032,393.1814611615483,1096.1611344899482,438.4903090972136
f1_original__neural__16-16-16-16-16__20260924,f1_original,neural,16-16-16-16-16,20260924.0,1697.0,600.0,5.309642632061479,190.95844933938127,264.4080911271304,807.0430958090533,275.31235728068134
f1_original__neural__16-16-16-16-16__20260925,f1_original,neural,16-16-16-16-16,20260925.0,1697.0,599.0,6.721299540226891,95.10423413873907,171.0122787923687,668.8007822836598,173.1517122456085
f1_original__neural__16-16-16-16-16__20260926,f1_original,neural,16-16-16-16-16,20260926.0,1697.0,594.0,6.595958303190665,116.54731838804251,168.95078255701372,562.4205970451999,196.4689733048319
f1_original__neural__16__20260924,f1_original,neural,16,20260924.0,609.0,593.0,6.421198831501746,68.45990803831705,119.82317130419364,515.5218220637612,118.43029318747939
f1_original__neural__16__20260925,f1_original,neural,16,20260925.0,609.0,598.0,6.57251419573639,81.25022235114119,113.13924605713612,345.6483005374221,124.82403340890833
f1_original__neural__16__20260926,f1_original,neural,16,20260926.0,609.0,597.0,5.902278777738431,90.19068713821025,141.22575938881732,503.3984108955765,185.3951731484247
f1_original__neural__256__20260924,f1_original,neural,256,20260924.0,9729.0,397.0,23.10874822173038,58.069891026795844,103.88721935968516,413.9549624197539,116.5975149056706
f1_original__neural__256__20260925,f1_original,neural,256,20260925.0,9729.0,593.0,4.742403806802068,52.97554666883316,112.92276388234666,539.8081587604734,110.58523481162774
f1_original__neural__256__20260926,f1_original,neural,256,20260926.0,9729.0,533.0,7.7140486976927045,53.55969945855832,106.78666530596311,512.809108617259,116.35741776405277
f1_original__neural__32-16__20260924,f1_original,neural,32-16,20260924.0,1729.0,600.0,7.351160972956252,106.05403442166411,180.3448846700694,559.7337173751393,223.37808507926428
f1_original__neural__32-16__20260925,f1_original,neural,32-16,20260925.0,1729.0,567.0,5.557920343523178,68.22508541520469,136.99301601576073,636.5741341587905,135.83979501912407
f1_original__neural__32-16__20260926,f1_original,neural,32-16,20260926.0,1729.0,591.0,6.273532796697084,69.15230918204831,124.34948905134844,477.2212666399755,136.8882368924035
f1_original__neural__32__20260924,f1_original,neural,32,20260924.0,1217.0,598.0,4.791455707984059,76.5465637138914,126.43616341647588,418.13627025341793,162.10944245912728
f1_original__neural__32__20260925,f1_original,neural,32,20260925.0,1217.0,599.0,4.559734847517429,98.90810298923846,150.54069946065394,494.3956320105499,184.54736462666207
f1_original__neural__32__20260926,f1_original,neural,32,20260926.0,1217.0,597.0,4.471408299952763,73.58912012988836,125.49385183285074,504.3403343105606,152.56653693221324
f1_original__neural__512__20260924,f1_original,neural,512,20260924.0,19457.0,561.0,5.9193281096227075,50.534214208085444,107.60411165252115,482.68826204291736,113.22293435900723
f1_original__neural__512__20260925,f1_original,neural,512,20260925.0,19457.0,600.0,16.97712071223857,53.7414286365065,101.86742535646721,465.1992381828163,107.95079171020504
f1_original__neural__512__20260926,f1_original,neural,512,20260926.0,19457.0,526.0,7.104328757267094,53.79076298358338,114.29036282603242,527.1212155427529,122.0539622185661
f1_original__neural__64-32-16__20260924,f1_original,neural,64-32-16,20260924.0,4993.0,587.0,6.571896622583854,59.5645855148106,113.67062301502644,484.12832755079125,124.6953043411964
f1_original__neural__64-32-16__20260925,f1_original,neural,64-32-16,20260925.0,4993.0,559.0,7.799518763804114,69.83716245286787,139.2823642098904,583.6504647317197,147.9525824739351
f1_original__neural__64-32-16__20260926,f1_original,neural,64-32-16,20260926.0,4993.0,595.0,8.595876706344537,64.46429425123515,133.5892203919789,587.7674211224303,133.3462185201139
f1_original__neural__64-32__20260924,f1_original,neural,64-32,20260924.0,4481.0,595.0,6.8320407606958575,56.044565238295746,110.80591570956643,457.5161719958428,115.31917790564408
f1_original__neural__64-32__20260925,f1_original,neural,64-32,20260925.0,4481.0,540.0,6.52026159908904,66.72075685821004,139.09906696397837,596.5285108549247,145.49612723840966
f1_original__neural__64-32__20260926,f1_original,neural,64-32,20260926.0,4481.0,465.0,5.336118548749052,64.22474461164201,120.81359545486042,495.81922801086284,133.19815820540364
f1_original__neural__64__20260924,f1_original,neural,64,20260924.0,2433.0,599.0,6.914733191600725,68.96968261427864,118.30422700264569,504.3362302539372,137.48831904950927
f1_original__neural__64__20260925,f1_original,neural,64,20260925.0,2433.0,538.0,8.712888517087686,67.2403980584112,103.07315289811496,338.78978901179653,127.6487380444324
f1_original__neural__64__20260926,f1_original,neural,64,20260926.0,2433.0,596.0,3.349822736006837,64.39454979258525,116.67747507980238,487.8264943278991,132.1690613321967
f1_original__ridge__fixed,f1_original,ridge,fixed,,,,35.7888306682122,71.18677333161632,141.66598766418537,706.7387577960126,153.19195571379151
f1_original__xgboost__fixed,f1_original,xgboost,fixed,,,,1.576268948671015,107.26950830038032,172.45662757096193,601.7666137695314,200.31622836530704
f2_corrected_fixed__neural__1024__20260924,f2_corrected_fixed,neural,1024,20260924.0,48129.0,413.0,15.131221623873104,43.1600806995214,89.24865110290013,400.5492045948795,99.74381587210152
f2_corrected_fixed__neural__1024__20260925,f2_corrected_fixed,neural,1024,20260925.0,48129.0,220.0,15.569885520657566,54.232959867668576,94.50175527703816,455.8613660471906,92.10362461767299
f2_corrected_fixed__neural__1024__20260926,f2_corrected_fixed,neural,1024,20260926.0,48129.0,507.0,8.7967622033962,42.53336495186765,88.5034992549533,413.0537681437754,99.11358948672829
f2_corrected_fixed__neural__128-64-32-16__20260924,f2_corrected_fixed,neural,128-64-32-16,20260924.0,16769.0,300.0,18.224240555786096,60.32030544595653,126.0615606575365,547.0007297188004,130.36807153650355
f2_corrected_fixed__neural__128-64-32-16__20260925,f2_corrected_fixed,neural,128-64-32-16,20260925.0,16769.0,444.0,9.260780893235962,42.29122828187943,96.7783651390231,457.0885419477804,89.27861495404828
f2_corrected_fixed__neural__128-64-32-16__20260926,f2_corrected_fixed,neural,128-64-32-16,20260926.0,16769.0,341.0,11.802595821968275,48.1090895369401,101.96702876203744,467.1963813750963,106.1865312269682
f2_corrected_fixed__neural__128-64-32__20260924,f2_corrected_fixed,neural,128-64-32,20260924.0,16257.0,545.0,14.505930848833994,41.22399123580913,88.02072607241482,407.0920986443639,81.49084154814864
f2_corrected_fixed__neural__128-64-32__20260925,f2_corrected_fixed,neural,128-64-32,20260925.0,16257.0,363.0,9.401583693722516,44.69830251861304,102.1658939263918,456.1330930986601,96.734217335109
f2_corrected_fixed__neural__128-64-32__20260926,f2_corrected_fixed,neural,128-64-32,20260926.0,16257.0,371.0,9.130793908696672,40.78351595029268,95.0643663545473,450.56239991600705,91.99984632729358
f2_corrected_fixed__neural__128-64__20260924,f2_corrected_fixed,neural,128-64,20260924.0,14209.0,514.0,8.737140106227843,43.66275251712532,98.46245082998851,439.5493543910479,95.24488630968357
f2_corrected_fixed__neural__128-64__20260925,f2_corrected_fixed,neural,128-64,20260925.0,14209.0,465.0,7.626502039216618,44.20724538559701,97.75481054278379,450.1025934197214,99.36673802090839
f2_corrected_fixed__neural__128-64__20260926,f2_corrected_fixed,neural,128-64,20260926.0,14209.0,470.0,6.323360479224535,45.936498627481875,98.0954089368855,448.68882320238936,106.33454923231956
f2_corrected_fixed__neural__128__20260924,f2_corrected_fixed,neural,128,20260924.0,6017.0,580.0,4.028364004934398,46.28753680322671,93.08220001804975,417.4654848130981,100.28564603967685
f2_corrected_fixed__neural__128__20260925,f2_corrected_fixed,neural,128,20260925.0,6017.0,593.0,2.6505018925697112,46.80725313247862,87.20435995774962,366.8289919167619,99.70458477643217
f2_corrected_fixed__neural__128__20260926,f2_corrected_fixed,neural,128,20260926.0,6017.0,544.0,5.5001231091584515,51.035514831476235,96.7203339081312,395.12828486792887,109.24033669322353
f2_corrected_fixed__neural__16-16-16-16-16-16-16-16-16-16__20260924,f2_corrected_fixed,neural,16-16-16-16-16-16-16-16-16-16,20260924.0,3201.0,199.0,10.830152307356945,180.1924589859077,242.72115073363568,655.2985974953885,245.11893595585062
f2_corrected_fixed__neural__16-16-16-16-16-16-16-16-16-16__20260925,f2_corrected_fixed,neural,16-16-16-16-16-16-16-16-16-16,20260925.0,3201.0,599.0,10.748392409363468,117.2122569121767,154.69534535287974,374.2784064032144,164.58517361248212
f2_corrected_fixed__neural__16-16-16-16-16-16-16-16-16-16__20260926,f2_corrected_fixed,neural,16-16-16-16-16-16-16-16-16-16,20260926.0,3201.0,273.0,29.622112411970267,192.81539053051287,291.95842725044196,1008.5373762183824,254.87822163288203
f2_corrected_fixed__neural__16-16-16-16-16__20260924,f2_corrected_fixed,neural,16-16-16-16-16,20260924.0,1841.0,599.0,7.313544563738262,54.78256182860003,108.50138001793107,497.0296098032327,115.82111020362133
f2_corrected_fixed__neural__16-16-16-16-16__20260925,f2_corrected_fixed,neural,16-16-16-16-16,20260925.0,1841.0,595.0,6.530260385138317,62.805927860272845,114.61463308897287,478.22399839607897,126.73421881760052
f2_corrected_fixed__neural__16-16-16-16-16__20260926,f2_corrected_fixed,neural,16-16-16-16-16,20260926.0,1841.0,598.0,7.600973415022806,51.149998922365405,104.05765498312958,495.85406701418924,92.49437258802651
f2_corrected_fixed__neural__16__20260924,f2_corrected_fixed,neural,16,20260924.0,753.0,592.0,6.184561869465112,56.66620095622152,94.30759656259589,354.52971849658434,107.37265444337679
f2_corrected_fixed__neural__16__20260925,f2_corrected_fixed,neural,16,20260925.0,753.0,592.0,6.831286759221508,49.04815995914231,85.479275865991,323.00670485264163,95.5785282180043
